Time (mins),FC1,FC2,FG,TO,FO,DT,TS1,TS2
1638.0,94.524579333,91.330840455,93.910322032,793.155282,185.768912,2.38300416,1258.79487,1262.01793
1639.0,94.743098699,91.348587521,94.26418059,792.861706,185.784727,2.37507529,1258.20234,1260.19425
1640.0,94.515456883,91.540969927,94.246525949,792.609967,185.808291,2.1761574,1257.79933,1260.09339
1641.0,93.795424625,92.077783154,94.08998529,792.699684,185.902756,1.70336637,1257.56511,1261.44217
1642.0,93.263882123,92.384693683,93.83766206,793.034065,185.95398,1.28998909,1258.67533,1262.52859
1643.0,93.402408557,92.181061317,93.742242623,793.33677,185.927056,1.20356327,1260.46892,1262.03374
1644.0,93.0656902,92.603887616,93.775877595,793.429898,185.834229,0.842301486,1260.1226,1262.35368
1645.0,92.380936434,93.476091598,93.930720408,793.298179,185.750643,0.230896185,1258.59335,1262.58376
1646.0,92.612543905,93.316941709,93.915142237,793.208605,185.723621,0.142789019,1259.66601,1260.9963
1647.0,92.637790659,93.440305336,94.107987333,793.034611,185.76809,-0.0276785597,1259.23205,1259.92167
1648.0,92.371209579,93.559437688,93.854372124,793.122497,185.821889,-0.24735592,1259.74016,1260.61573
1649.0,92.068805465,93.709788614,93.608837341,793.515476,185.907291,-0.480020142,1260.60043,1261.69651
1650.0,91.59109951,94.284536598,93.698396961,793.663947,185.915077,-0.893581648,1259.93004,1262.20308
1651.0,91.684339816,94.33544404,93.812762188,793.535928,185.869583,-1.01207866,1260.08797,1260.98251
1652.0,91.496999051,94.65623363,93.952775835,793.308366,185.871601,-1.25789499,1259.26385,1260.37033
1653.0,90.917977753,95.257645867,93.97975033,793.149792,185.920995,-1.69729915,1258.26964,1260.71319
1654.0,90.007178053,96.097122184,93.914328425,793.154773,185.998408,-2.34147379,1257.566,1261.73164
1655.0,89.824974136,96.134663588,93.730207952,793.355995,186.05748,-2.58452615,1259.21209,1261.47608
1656.0,90.094476564,95.885982615,93.784566742,793.449342,186.073087,-2.55809754,1260.45087,1260.31191
1657.0,90.758821285,95.201410491,93.708533769,793.500953,186.03527,-2.18837893,1262.02461,1259.16936
1658.0,91.394602155,94.729235809,93.941241903,793.338972,186.017,-1.77045276,1261.71238,1257.98976
1659.0,92.051397995,94.112864747,93.988519069,793.12277,185.998077,-1.2299847,1261.60193,1257.31645
1660.0,92.824570612,93.222975608,93.83212446,793.1895,186.039997,-0.521103643,1262.44112,1257.33169
1661.0,93.478295362,92.588754394,93.919094715,793.21547,186.081419,0.12762647,1262.13359,1257.43155
1662.0,93.590143749,92.568351876,94.129436967,792.969941,186.070128,0.441640595,1260.24073,1257.9998
1663.0,93.475235034,92.65562684,94.200653128,792.711431,186.069102,0.588719474,1258.90204,1258.67113
1664.0,93.44975604,92.404679343,93.890627928,792.884418,186.0989,0.785096163,1259.80116,1259.8672
1665.0,93.650970816,92.042512589,93.713119177,793.264469,186.109554,1.04894583,1261.03266,1260.61082
1666.0,93.639839478,92.111474515,93.765267563,793.410109,186.024514,1.12014911,1260.70068,1261.16608
1667.0,93.147979689,92.838760118,94.059736954,793.14782,185.914171,0.816037149,1258.43647,1261.42417
1668.0,92.859014362,93.140285851,94.019438567,792.963069,185.859885,0.605738896,1258.14823,1261.28762
1669.0,92.500652784,93.195956107,93.479307532,793.457922,185.90217,0.409464813,1260.00965,1262.78975
1670.0,92.581572048,93.022563771,93.182526865,794.182795,185.934547,0.405142094,1262.10972,1263.4132
1671.0,93.43144487,92.614581804,93.632969958,794.127636,185.855234,0.738194712,1262.11018,1260.78198
1672.0,94.317103919,92.225092562,94.220230295,793.319694,185.771535,1.16404761,1260.25652,1257.52813
1673.0,94.209794658,92.401016951,94.355127825,792.665067,185.863032,1.18916837,1257.94299,1257.37255
1674.0,93.419641196,92.917332669,94.160731982,792.604172,186.08942,0.85928614,1256.8829,1259.36997
1675.0,92.603791417,93.558098928,94.215484971,792.627173,186.263217,0.375354145,1256.22549,1260.54726
1676.0,92.505856105,93.240326736,93.792632231,792.951723,186.287803,0.302647265,1259.01978,1261.15289
1677.0,92.70004063,92.902806236,93.698302311,793.328098,186.245832,0.360049616,1260.87657,1261.15846
1678.0,93.426451987,92.11516726,93.512548744,793.634176,186.079282,0.774412087,1263.08872,1260.61824
1679.0,93.7516318,91.974506588,93.594309311,793.754687,185.92047,0.976204125,1262.65435,1260.67024
1680.0,93.802544079,92.416985161,94.174089459,793.232893,185.794187,0.935348608,1259.56877,1259.491
1681.0,94.176201142,92.117949915,94.190872008,792.786653,185.771504,1.16057842,1259.2485,1258.29047
1682.0,93.940715729,92.243944037,94.116305497,792.756282,185.920846,1.08901677,1258.67801,1259.07763
1683.0,93.679947384,92.409398559,94.148583725,792.75934,186.045281,0.95762288,1258.35755,1259.59261
1684.0,93.711070605,92.089925491,93.843511842,793.000452,186.091741,1.01959715,1260.033,1260.25573
1685.0,93.911279031,91.661424483,93.54230552,793.490651,186.090942,1.18193491,1261.96158,1261.08963
1686.0,94.151748626,91.805046246,94.141446398,793.219004,185.994293,1.22006246,1260.1855,1259.68832
1687.0,93.87430594,92.171613398,94.218005924,792.736106,185.853764,1.03185824,1258.63963,1259.69026
1688.0,93.283386135,92.742187992,94.260964393,792.545909,185.888107,0.637230581,1257.4761,1260.24888
1689.0,92.426478325,93.270768932,93.808511859,792.905863,185.940711,0.104589521,1258.37691,1262.3731
1690.0,91.733018457,93.580518474,93.144382397,793.875667,185.968999,-0.375716359,1261.09233,1264.91746
1691.0,92.00774153,93.687270065,93.551486508,794.125744,185.878415,-0.521836626,1261.51792,1263.01397
1692.0,92.728160887,93.31272495,93.771421362,793.75858,185.690122,-0.325819957,1261.74729,1260.26966
1693.0,93.181338526,93.219267949,94.178061242,793.186351,185.691752,-0.184037555,1260.10238,1258.07323
1694.0,93.73122748,92.579863076,94.010387803,792.987649,185.80813,0.201944619,1260.7193,1257.34867
1695.0,94.085372148,92.227889634,94.172801079,792.888598,186.005622,0.505721806,1260.17012,1257.04422
1696.0,94.237474614,92.033011168,94.331418598,792.601332,186.107445,0.717990263,1259.27766,1257.02845
1697.0,94.590961883,91.532982639,94.40582559,792.331027,186.176051,1.06479585,1259.34188,1256.70204
1698.0,94.413878661,91.51735037,94.445865104,792.144987,186.207529,1.11788722,1258.65205,1257.654
1699.0,94.095504659,91.349987902,93.922300864,792.53046,186.179668,1.12653808,1260.23792,1260.11566
1700.0,93.473204235,91.811596204,93.772496608,793.053617,186.096855,0.81388631,1260.42687,1262.40498
1701.0,92.45014261,92.694268466,93.365079333,793.653596,185.879734,0.174044893,1260.78725,1265.28716
1702.0,91.403660717,94.030272551,93.485707131,793.95595,185.681423,-0.715306459,1259.57307,1266.12826
1703.0,91.379762215,94.580183228,93.923981225,793.603155,185.502419,-1.16329916,1258.9156,1263.11142
1704.0,91.73485015,94.552235291,94.183442884,793.071422,185.47959,-1.28617356,1258.84664,1259.88956
1705.0,91.619212569,94.626590628,94.071435585,792.92776,185.639709,-1.4764704,1258.99774,1259.37275
1706.0,91.511324914,94.525846429,93.823647217,793.192373,185.855501,-1.56082626,1260.12195,1259.87762
1707.0,91.379620039,94.638784437,93.904949067,793.304012,185.985601,-1.67691448,1260.08416,1259.98699
1708.0,92.043639519,93.941442477,93.918904029,793.237491,186.002791,-1.29768141,1261.4441,1258.5853
1709.0,92.710828198,93.253374061,93.945163437,793.161354,186.007995,-0.822048059,1262.05579,1257.8041
1710.0,93.151014002,93.146882404,94.60924315,792.497836,186.000358,-0.509364587,1259.50153,1256.12146
1711.0,93.170768048,92.737179534,94.117243788,792.396367,185.988306,-0.227014994,1260.22903,1257.66952
1712.0,93.014605432,92.507249896,93.670032509,793.064867,186.091503,-0.0669465257,1261.63945,1260.23268
1713.0,93.104947514,92.243448417,93.340028786,793.791061,186.030318,0.14214158,1263.25595,1261.99607
1714.0,93.34403833,92.3000213,93.579043226,793.941958,185.86083,0.287747005,1262.57802,1261.71518
1715.0,93.411572404,92.857868411,94.344793438,793.148659,185.690019,0.215813386,1258.96602,1259.54049
1716.0,93.214641146,93.222740254,94.561061481,792.334732,185.674699,0.0717952422,1256.88636,1258.34551
1717.0,92.528079608,93.682411548,94.414197293,792.161872,185.872946,-0.291860351,1256.3379,1259.26458
1718.0,91.643549554,94.075073979,93.902652409,792.670883,186.061091,-0.75712527,1257.88246,1261.75148
1719.0,91.344638009,94.194963697,93.804613374,793.153961,186.110891,-1.01650036,1259.55823,1262.27974
1720.0,91.90895293,93.729440232,93.987125006,793.130161,185.980135,-0.82468591,1260.95383,1260.3719
1721.0,91.962404894,93.825979959,94.190457346,792.8185,185.833291,-0.849491614,1260.06903,1259.66889
1722.0,91.726772048,93.982575856,94.021660039,792.792163,185.768325,-0.954534986,1259.95472,1260.37479
1723.0,91.646218147,94.050217833,93.975588329,792.949072,185.775011,-1.00110218,1260.19071,1260.64343
1724.0,91.753318095,93.873636731,93.779366413,793.215433,185.753124,-0.919497524,1261.25895,1260.9553
1725.0,91.256296726,94.436208656,93.769699973,793.415729,185.734228,-1.21425121,1260.38428,1262.1156
1726.0,91.164463577,94.73341876,93.970791485,793.293378,185.69847,-1.36107579,1259.68668,1261.31873
1727.0,91.569221642,94.284399913,93.774416831,793.336573,185.696482,-1.14401439,1261.14171,1260.44604
1728.0,91.772474074,94.191940589,93.888920224,793.362869,185.763615,-1.02212727,1260.87192,1259.96019
1729.0,91.987137239,93.975604883,93.80695381,793.382545,185.793618,-0.829755485,1261.08014,1259.90489
1730.0,92.491555874,93.426459198,93.66999751,793.559887,185.85055,-0.429246118,1262.06317,1259.70129
1731.0,92.707884339,93.252353343,93.650959583,793.697442,185.887947,-0.179773854,1261.81967,1260.10046
1732.0,93.128501957,92.939992727,93.715963235,793.678623,185.89797,0.169878059,1261.59464,1259.69854
1733.0,94.072226268,92.193766252,93.966992013,793.40115,185.918726,0.814841148,1261.46232,1257.80845
1734.0,94.785636673,91.422302385,93.859063308,793.284034,185.968649,1.45731365,1261.72518,1257.58488
1735.0,94.826192974,91.357905964,93.886137516,793.285981,186.067763,1.7185659,1260.50433,1258.71213
1736.0,94.576026145,91.61452315,93.976958616,793.173884,186.114489,1.73235475,1259.04455,1259.67797
1737.0,94.489283743,91.633523828,93.965925044,793.086028,186.137692,1.77021629,1258.82099,1259.98112
1738.0,94.115635269,91.970220132,94.02702283,792.997564,186.155311,1.57666693,1258.09574,1260.52698
1739.0,94.122240661,91.987462215,94.201431302,792.76528,186.144477,1.52949399,1257.95797,1259.71727
1740.0,93.537178744,92.405720112,94.069171302,792.718827,186.124936,1.17786803,1257.72988,1260.81527
1741.0,92.688187316,93.277766609,94.279254854,792.582157,186.119859,0.557785913,1256.38051,1261.38687
1742.0,92.283499602,93.536924404,94.181618476,792.51147,186.060872,0.171182532,1257.25641,1261.24758
1743.0,92.592451664,92.951761064,93.836760463,792.867276,186.029233,0.251685875,1260.37135,1260.86473
1744.0,93.23925385,92.36933012,93.962043126,793.042905,185.95963,0.534862144,1261.67569,1259.65713
1745.0,93.506971345,92.150964632,93.951734536,793.03314,185.821158,0.699486228,1261.64162,1259.70251
1746.0,93.385880124,92.34718726,93.981780867,793.026379,185.7503,0.651921436,1260.68079,1260.32986
1747.0,92.814534515,92.95682404,93.952276967,793.057188,185.719512,0.307645297,1259.45006,1261.52816
1748.0,92.448730418,93.343690349,93.907954753,793.142155,185.72403,0.00758869231,1259.29826,1261.84273
1749.0,92.504124179,93.247534226,93.752848629,793.34521,185.739806,-0.0599474668,1260.49866,1261.55449
1750.0,92.628838664,92.93404553,93.281535742,793.93013,185.757345,-0.00811387379,1262.71474,1262.39802
1751.0,93.128580473,92.652334384,93.384444367,794.261676,185.755449,0.197544404,1263.24967,1261.59847
1752.0,93.32079192,92.937917908,93.864135991,793.851548,185.691261,0.198031565,1260.88022,1260.14564
1753.0,93.211125119,93.459736113,94.4121389,792.976156,185.721145,0.02737543,1257.59011,1258.36818
1754.0,93.318050888,93.214014622,94.321317001,792.529499,185.900334,0.104859585,1257.69955,1257.50057
1755.0,93.390936112,92.786935951,94.067233667,792.690136,186.157176,0.245320551,1259.09422,1258.07257
1756.0,93.614789113,92.414607676,94.155371124,792.756256,186.282139,0.44581377,1259.68035,1258.0696
1757.0,93.46924914,92.449375889,94.235756155,792.598582,186.247383,0.441739199,1259.16571,1258.68124
1758.0,92.90299981,92.829991831,94.143177439,792.562536,186.174721,0.182043594,1258.66264,1260.18744
1759.0,92.443076979,92.959494076,93.693023566,793.011707,186.089356,-0.039612687,1260.20911,1262.12274
1760.0,92.193790016,93.177731888,93.556819483,793.519114,185.970568,-0.257299043,1261.20562,1263.02068
1761.0,91.488657686,94.098166451,93.638241125,793.673503,185.781235,-0.830776948,1260.05759,1263.84055
1762.0,91.246083162,94.554423362,93.657817356,793.682817,185.644664,-1.1924699,1260.0215,1263.12059
1763.0,91.68046183,94.419960158,93.887295502,793.501644,185.625384,-1.17262182,1260.29697,1260.64917
1764.0,92.173223955,94.143597144,94.109133802,793.14868,185.683759,-1.00742754,1260.03099,1258.54505
1765.0,92.361602164,93.843568194,93.944615332,793.095091,185.822646,-0.842931557,1260.3961,1258.52408
1766.0,91.894228297,94.143480695,93.774639022,793.324253,185.987371,-1.01361272,1259.97631,1260.26563
1767.0,91.581925853,94.280390911,93.530011717,793.682707,186.059971,-1.13771868,1260.66419,1261.59086
1768.0,91.295464067,94.729464869,93.767424917,793.669792,186.05255,-1.37517882,1259.70629,1261.46377
1769.0,90.81434084,95.343328641,93.908238365,793.386068,185.989139,-1.75058107,1258.45961,1261.2829
1770.0,90.435781828,95.854978531,94.133357215,793.024841,186.001069,-2.10373387,1257.41471,1260.39805
1771.0,90.344771971,95.897169775,94.149827463,792.791967,186.053269,-2.24374045,1257.82933,1259.48736
1772.0,90.253884653,95.813405009,94.033492771,792.826926,186.132433,-2.3060222,1258.77195,1259.48637
1773.0,90.443233596,95.483044314,93.969893627,792.947091,186.168936,-2.16573518,1259.98218,1259.29847
1774.0,91.025085266,94.837504554,93.980261306,792.98592,186.135054,-1.75074932,1261.17836,1258.56173
1775.0,92.113581553,93.759189012,94.067995119,792.895974,186.065462,-0.968216036,1262.3227,1257.11915
1776.0,93.138440455,92.73813186,94.128320676,792.765262,185.997838,-0.107719436,1262.62861,1256.45657
1777.0,93.657881614,92.111328089,93.996138198,792.827037,185.956149,0.5554211,1262.40703,1257.5729
1778.0,94.185462373,91.426138281,93.733945831,793.172377,185.929623,1.22658698,1263.03964,1258.98857
1779.0,93.943140946,91.62032253,93.544565178,793.597548,185.876152,1.38184491,1262.15479,1261.59103
1780.0,93.676120658,92.258834224,93.981289927,793.422533,185.787969,1.28271239,1259.4653,1261.63984
1781.0,94.217591729,92.000878818,94.32290197,792.825854,185.713134,1.57360493,1258.68639,1259.16248
1782.0,95.154679881,90.972170184,94.224861531,792.584639,185.787074,2.22439886,1260.10159,1257.47301
1783.0,95.670281443,90.277389308,94.103138809,792.697762,185.930873,2.73777983,1260.74112,1257.84537
1784.0,95.969099652,89.809599939,93.980353355,792.897063,185.996199,3.14297302,1261.06218,1258.92154
1785.0,95.765979861,89.992130884,94.047620285,792.933936,185.980023,3.17966166,1259.87563,1260.25091
1786.0,95.217245992,90.473492992,93.968125532,792.962439,185.912915,2.9303278,1258.95074,1261.78789
1787.0,94.817800032,90.830490793,93.879672746,793.095837,185.861313,2.64965414,1258.97959,1262.49611
1788.0,94.624940247,91.077780054,93.889474366,793.181455,185.804455,2.39716935,1259.20489,1262.32957
1789.0,94.210177413,91.608384731,93.973134853,793.135079,185.752401,1.97182685,1258.5948,1262.26325
1790.0,94.193119839,91.613290352,93.851446947,793.203683,185.735841,1.7866558,1259.56456,1261.73289
1791.0,93.97141589,91.829630394,93.753182832,793.395114,185.763415,1.50209671,1259.95732,1261.95286
1792.0,93.876668905,91.965575276,93.704076758,793.553007,185.777746,1.28321605,1260.36532,1261.82934
1793.0,93.900826492,92.081705474,93.810582191,793.525806,185.785513,1.11776249,1260.22827,1261.08988
1794.0,93.855806905,92.176984207,93.783103961,793.485299,185.804423,0.956097718,1260.20598,1260.78245
1795.0,94.123450274,92.001632075,93.878711956,793.403878,185.863793,0.981272246,1260.38124,1259.71976
1796.0,94.236236861,92.002734984,94.067891844,793.150194,185.920126,0.948556028,1259.65102,1258.90374
1797.0,94.46684136,91.757655249,94.131140188,792.909219,185.988444,1.03973016,1259.61449,1258.17452
1798.0,94.855931953,91.115875981,93.850919103,793.056825,186.071954,1.32470879,1261.20733,1258.39936
1799.0,95.400265151,90.378698233,93.62289686,793.449261,186.122801,1.73686778,1262.87562,1258.9156
1800.0,104.10562895,98.674330338,96.790099648,793.662006,186.07247,1.94020052,1262.65228,1259.71095
1801.0,106.20633722,100.2257769,95.715295571,793.601407,185.974634,2.17040694,1262.06356,1259.46972
1802.0,104.5087961,99.09969416,95.177034419,793.17503,191.576409,2.05071282,1259.30314,1258.90425
1803.0,101.43445736,97.361690716,94.309711977,792.014297,196.528311,1.62765399,1259.0783,1261.18359
1804.0,98.454979363,96.802266913,93.816809906,791.008122,198.888371,0.776824333,1259.51837,1264.77742
1805.0,96.227733129,97.882294319,94.069881714,790.03318,198.85763,-0.474203096,1258.375,1266.70545
1806.0,95.516356172,99.034631371,94.476773459,789.236237,197.657502,-1.43490652,1258.31444,1265.40612
1807.0,96.459000968,99.153488986,94.934331512,788.722018,196.47501,-1.6006215,1259.80914,1261.12807
1808.0,96.978166927,99.380200672,95.016650705,788.637024,195.83367,-1.7553398,1260.38752,1259.48758
